MSFT 1m 1d — 391 bars
2026-08-27T13:30:00Z	493.55499267578125
2026-08-27T13:31:00Z	490.42999267578125
2026-08-27T13:32:00Z	491.010009765625
2026-08-27T13:33:00Z	492.44000244140625
2026-08-27T13:34:00Z	491.6400146484375
2026-08-27T13:35:00Z	491.42999267578125
2026-08-27T13:36:00Z	493.95001220703125
2026-08-27T13:37:00Z	492.3800048828125
2026-08-27T13:38:00Z	492.6099853515625
2026-08-27T13:39:00Z	493.42999267578125
2026-08-27T13:40:00Z	493.20001220703125
2026-08-27T13:41:00Z	492.8900146484375
2026-08-27T13:42:00Z	492.6300048828125
2026-08-27T13:43:00Z	494.07000732421875
2026-08-27T13:44:00Z	495.5450134277344
2026-08-27T13:45:00Z	496.6700134277344
2026-08-27T13:46:00Z	496.3450012207031
2026-08-27T13:47:00Z	496.1499938964844
2026-08-27T13:48:00Z	497.260009765625
2026-08-27T13:49:00Z	496.92999267578125
2026-08-27T13:50:00Z	497.1549987792969
2026-08-27T13:51:00Z	497.20001220703125
2026-08-27T13:52:00Z	498.239990234375
2026-08-27T13:53:00Z	498.739990234375
2026-08-27T13:54:00Z	497.9930114746094
2026-08-27T13:55:00Z	498.114990234375
2026-08-27T13:56:00Z	497.6300048828125
2026-08-27T13:57:00Z	499.2799987792969
2026-08-27T13:58:00Z	499.8800048828125
2026-08-27T13:59:00Z	499.20001220703125
2026-08-27T14:00:00Z	499.42999267578125
2026-08-27T14:01:00Z	499.7300109863281
2026-08-27T14:02:00Z	499.6600036621094
2026-08-27T14:03:00Z	500.73870849609375
2026-08-27T14:04:00Z	500.2200012207031
2026-08-27T14:05:00Z	500.4800109863281
2026-08-27T14:06:00Z	501.2099914550781
2026-08-27T14:07:00Z	501.71990966796875
2026-08-27T14:08:00Z	500.7099914550781
2026-08-27T14:09:00Z	500.6158142089844
2026-08-27T14:10:00Z	501.2417907714844
2026-08-27T14:11:00Z	502.189208984375
2026-08-27T14:12:00Z	502.1400146484375
2026-08-27T14:13:00Z	502.52978515625
2026-08-27T14:14:00Z	504.0
2026-08-27T14:15:00Z	504.6737060546875
2026-08-27T14:16:00Z	503.919189453125
2026-08-27T14:17:00Z	503.9100036621094
2026-08-27T14:18:00Z	503.8900146484375
2026-08-27T14:19:00Z	503.8550109863281
2026-08-27T14:20:00Z	503.70001220703125
2026-08-27T14:21:00Z	503.5899963378906
2026-08-27T14:22:00Z	504.17999267578125
2026-08-27T14:23:00Z	504.0169982910156
2026-08-27T14:24:00Z	505.0899963378906
2026-08-27T14:25:00Z	505.06500244140625
2026-08-27T14:26:00Z	504.70001220703125
2026-08-27T14:27:00Z	504.4100036621094
2026-08-27T14:28:00Z	504.1449890136719
2026-08-27T14:29:00Z	505.05999755859375
2026-08-27T14:30:00Z	504.6099853515625
2026-08-27T14:31:00Z	504.6050109863281
2026-08-27T14:32:00Z	504.0101013183594
2026-08-27T14:33:00Z	503.8999938964844
2026-08-27T14:34:00Z	503.4849853515625
2026-08-27T14:35:00Z	503.19000244140625
2026-08-27T14:36:00Z	503.739990234375
2026-08-27T14:37:00Z	503.9599914550781
2026-08-27T14:38:00Z	504.17999267578125
2026-08-27T14:39:00Z	503.05499267578125
2026-08-27T14:40:00Z	503.4549865722656
2026-08-27T14:41:00Z	503.6700134277344
2026-08-27T14:42:00Z	503.9700012207031
2026-08-27T14:43:00Z	504.2200012207031
2026-08-27T14:44:00Z	504.55999755859375
2026-08-27T14:45:00Z	504.42999267578125
2026-08-27T14:46:00Z	503.6400146484375
2026-08-27T14:47:00Z	503.7200012207031
2026-08-27T14:48:00Z	504.4100036621094
2026-08-27T14:49:00Z	504.92498779296875
2026-08-27T14:50:00Z	504.8900146484375
2026-08-27T14:51:00Z	504.1300048828125
2026-08-27T14:52:00Z	504.3599853515625
2026-08-27T14:53:00Z	504.31060791015625
2026-08-27T14:54:00Z	504.0
2026-08-27T14:55:00Z	503.610107421875
2026-08-27T14:56:00Z	502.7300109863281
2026-08-27T14:57:00Z	503.04998779296875
2026-08-27T14:58:00Z	502.8299865722656
2026-08-27T14:59:00Z	502.82501220703125
2026-08-27T15:00:00Z	502.489990234375
2026-08-27T15:01:00Z	502.989990234375
2026-08-27T15:02:00Z	502.5899963378906
2026-08-27T15:03:00Z	502.3500061035156
2026-08-27T15:04:00Z	503.19000244140625
2026-08-27T15:05:00Z	503.4200134277344
2026-08-27T15:06:00Z	503.04998779296875
2026-08-27T15:07:00Z	502.81500244140625
2026-08-27T15:08:00Z	502.864990234375
2026-08-27T15:09:00Z	502.9700012207031
2026-08-27T15:10:00Z	503.07000732421875
2026-08-27T15:11:00Z	503.3550109863281
2026-08-27T15:12:00Z	502.8999938964844
2026-08-27T15:13:00Z	503.1499938964844
2026-08-27T15:14:00Z	502.9023132324219
2026-08-27T15:15:00Z	502.9100036621094
2026-08-27T15:16:00Z	503.010009765625
2026-08-27T15:17:00Z	503.3500061035156
2026-08-27T15:18:00Z	503.5
2026-08-27T15:19:00Z	503.0799865722656
2026-08-27T15:20:00Z	503.05999755859375
2026-08-27T15:21:00Z	502.6300048828125
2026-08-27T15:22:00Z	501.9800109863281
2026-08-27T15:23:00Z	501.8500061035156
2026-08-27T15:24:00Z	501.55340576171875
2026-08-27T15:25:00Z	500.9649963378906
2026-08-27T15:26:00Z	501.04998779296875
2026-08-27T15:27:00Z	500.6700134277344
2026-08-27T15:28:00Z	500.6600036621094
2026-08-27T15:29:00Z	500.3299865722656
2026-08-27T15:30:00Z	499.85101318359375
2026-08-27T15:31:00Z	499.1600036621094
2026-08-27T15:32:00Z	498.5299987792969
2026-08-27T15:33:00Z	498.7200012207031
2026-08-27T15:34:00Z	498.57000732421875
2026-08-27T15:35:00Z	498.17999267578125
2026-08-27T15:36:00Z	498.7699890136719
2026-08-27T15:37:00Z	499.0350036621094
2026-08-27T15:38:00Z	499.0299987792969
2026-08-27T15:39:00Z	498.7099914550781
2026-08-27T15:40:00Z	499.6549987792969
2026-08-27T15:41:00Z	500.2349853515625
2026-08-27T15:42:00Z	500.29998779296875
2026-08-27T15:43:00Z	499.6300048828125
2026-08-27T15:44:00Z	498.92498779296875
2026-08-27T15:45:00Z	498.5950012207031
2026-08-27T15:46:00Z	498.4599914550781
2026-08-27T15:47:00Z	498.57501220703125
2026-08-27T15:48:00Z	499.2300109863281
2026-08-27T15:49:00Z	499.239990234375
2026-08-27T15:50:00Z	499.2650146484375
2026-08-27T15:51:00Z	499.1099853515625
2026-08-27T15:52:00Z	499.32000732421875
2026-08-27T15:53:00Z	499.3800048828125
2026-08-27T15:54:00Z	499.46990966796875
2026-08-27T15:55:00Z	499.43499755859375
2026-08-27T15:56:00Z	499.364990234375
2026-08-27T15:57:00Z	499.73748779296875
2026-08-27T15:58:00Z	499.4700012207031
2026-08-27T15:59:00Z	499.4700012207031
2026-08-27T16:00:00Z	499.41229248046875
2026-08-27T16:01:00Z	499.2799987792969
2026-08-27T16:02:00Z	498.864990234375
2026-08-27T16:03:00Z	499.1129150390625
2026-08-27T16:04:00Z	499.2650146484375
2026-08-27T16:05:00Z	499.30999755859375
2026-08-27T16:06:00Z	499.16558837890625
2026-08-27T16:07:00Z	499.6400146484375
2026-08-27T16:08:00Z	499.81500244140625
2026-08-27T16:09:00Z	499.8800048828125
2026-08-27T16:10:00Z	500.1099853515625
2026-08-27T16:11:00Z	500.3599853515625
2026-08-27T16:12:00Z	500.3399963378906
2026-08-27T16:13:00Z	500.5899963378906
2026-08-27T16:14:00Z	501.0299987792969
2026-08-27T16:15:00Z	501.2200012207031
2026-08-27T16:16:00Z	501.4534912109375
2026-08-27T16:17:00Z	501.8800048828125
2026-08-27T16:18:00Z	502.125
